sample_id,timestamp_iso,phase_name,action_name,action_value,extra_info,semantic_move_m0,semantic_move_m1,semantic_move_m2,semantic_move_m3,raw_move_m0,raw_move_m1,raw_move_m2,raw_move_m3,spool_pos_m0,spool_pos_m1,spool_pos_m2,spool_pos_m3,tracking_ok,tracking_reason,base_x,base_y,tip_x,tip_y,base_x_img,base_y_img,tip_x_img,tip_y_img,num_path_points,num_resampled_points,points_json,points_image_json
123,2026-04-10T18:31:41.602898,reset,reset_release,60,{},-24,-24,-24,-24,-24,24,24,24,20117,13753,99913,98308,1,,0.0,0.0,-56.0,-368.0,666.0,303.0,610.0,671.0,367,20,"[[0.0, 0.0], [-10.80859375, -15.702301025390625], [-11.857177734375, -36.08721923828125], [-13.322265625, -56.5113525390625], [-13.93017578125, -77.01132202148438], [-14.39111328125, -97.47598266601562], [-16.62677001953125, -117.62911987304688], [-19.89056396484375, -137.73394775390625], [-20.12249755859375, -158.14242553710938], [-19.29449462890625, -176.3743896484375], [-25.10247802734375, -195.80441284179688], [-33.14056396484375, -214.2811279296875], [-38.2508544921875, -233.87799072265625], [-42.4630126953125, -253.827392578125], [-48.0, -273.01202392578125], [-55.5, -291.13043212890625], [-60.96185302734375, -310.46630859375], [-59.30792236328125, -329.64422607421875], [-57.6539306640625, -348.82208251953125], [-56.0, -368.0]]","[[666.0, 303.0], [655.1913898761047, 318.70230413196293], [654.1428527832031, 339.08720909059105], [652.6777617632295, 359.5113637516], [652.0698241616158, 380.0113227669674], [651.6088699362722, 400.47598800608023], [649.3732595250846, 420.6291189434278], [646.1094471269002, 440.73395354533943], [645.8774934206062, 461.14241256144965], [646.7054904404181, 479.3743932281943], [640.8974924263443, 498.8043989518303], [632.8594386842926, 517.2811531489929], [627.7491467049824, 536.8780198420436], [623.5369885382829, 556.827393844709], [618.0, 576.0120350728976], [610.5, 594.1304262585015], [605.0381329662954, 613.4663358087724], [606.6920886441969, 632.644223872515], [608.3460443220985, 651.8221119362574], [610.0, 671.0]]"
124,2026-04-10T18:31:42.228045,trim,trim_pull,20,"{""motor_index"": 0}",35,0,0,0,35,0,0,0,20152,13753,99913,98308,1,,0.0,0.0,-82.0,-363.0,666.0,303.0,584.0,666.0,367,20,"[[0.0, 0.0], [-10.65496826171875, -14.542388916015625], [-11.9791259765625, -35.292205810546875], [-12.58135986328125, -56.139251708984375], [-13.7606201171875, -76.91229248046875], [-13.40771484375, -97.43060302734375], [-16.45672607421875, -117.54925537109375], [-20.5, -137.76336669921875], [-19.50457763671875, -158.46786499023438], [-19.131591796875, -176.8421630859375], [-25.55352783203125, -195.97216796875], [-32.81427001953125, -215.2332763671875], [-38.31378173828125, -235.13092041015625], [-44.15997314453125, -254.80999755859375], [-48.8975830078125, -274.85546875], [-56.5, -293.250732421875], [-60.5, -313.2041015625], [-67.66668701171875, -329.802734375], [-74.83331298828125, -346.4013671875], [-82.0, -363.0]]","[[666.0, 303.0], [655.3450421024348, 317.5423936328348], [654.020871827172, 338.2922144980856], [653.418627151494, 359.1392546463774], [652.2393544001216, 379.9122874403778], [652.592280078265, 400.43061296177063], [649.543298664463, 420.54926376474015], [645.5, 440.76336574103755], [646.4954073971576, 461.46785079898723], [646.8684213262412, 479.8421576508125], [640.4464675936438, 498.9721653837544], [633.1857553996499, 518.2332787713096], [627.6862419174932, 538.1309157370333], [621.8400082629128, 557.8099983167822], [617.1024055511385, 577.8554973866399], [609.5, 596.2507549773612], [605.5, 616.2041153808643], [598.3333333333334, 632.8027435872428], [591.1666666666666, 649.4013717936214], [584.0, 666.0]]"
125,2026-04-10T18:31:42.823859,trim,trim_pull,12,"{""motor_index"": 2}",0,0,27,0,0,0,-27,0,20152,13753,99940,98308,1,,0.0,0.0,-82.0,-363.0,666.0,303.0,584.0,666.0,367,20,"[[0.0, 0.0], [-11.15008544921875, -13.700347900390625], [-12.0, -34.48974609375], [-12.6650390625, -55.310516357421875], [-12.85711669921875, -76.13796997070312], [-13.51971435546875, -96.81900024414062], [-15.91943359375, -117.29083251953125], [-15.7103271484375, -138.05563354492188], [-17.90338134765625, -158.64736938476562], [-19.2623291015625, -176.83615112304688], [-26.39239501953125, -196.08230590820312], [-32.21197509765625, -215.6630859375], [-38.94268798828125, -235.04937744140625], [-42.7869873046875, -255.33935546875], [-48.9036865234375, -274.65185546875], [-55.0, -293.45697021484375], [-61.0, -312.9066162109375], [-68.0, -329.60443115234375], [-75.0, -346.30218505859375], [-82.0, -363.0]]","[[666.0, 303.0], [654.849931968901, 316.7003601884151], [654.0, 337.48974934603723], [653.3349683179056, 358.310514060616], [653.1428680419922, 379.1379572448409], [652.4803031813059, 399.8189943767324], [650.0805627313755, 420.29081749049976], [650.2896944626617, 441.05563262230254], [648.0966289965452, 461.64736639231296], [646.7376871606648, 479.8361565992382], [639.6075943698056, 499.0823048164779], [633.7880395021366, 518.663067723427], [627.0573262391983, 538.0493520395161], [623.2130014357165, 558.3393675075756], [617.0963076764328, 577.6518650111723], [611.0, 596.4569477821609], [605.0000152587891, 615.9066099340071], [598.0000101725261, 632.6044066226714], [591.0000050862631, 649.3022033113357], [584.0, 666.0]]"
126,2026-04-10T18:31:43.319257,trim,trim_pull,12,"{""motor_index"": 0}",12,0,0,0,12,0,0,0,20164,13753,99940,98308,1,,0.0,0.0,-64.0,-370.0,666.0,303.0,602.0,673.0,367,20,"[[0.0, 0.0], [-10.7796630859375, -14.228790283203125], [-12.0, -34.7298583984375], [-12.59368896484375, -55.311431884765625], [-13.96649169921875, -75.7657470703125], [-14.6763916015625, -96.23468017578125], [-17.2366943359375, -116.4627685546875], [-19.4801025390625, -136.7213134765625], [-19.5, -157.302978515625], [-18.9112548828125, -175.62109375], [-24.71343994140625, -194.99832153320312], [-31.7269287109375, -214.01971435546875], [-38.965087890625, -232.91864013671875], [-42.16156005859375, -253.0655517578125], [-48.7237548828125, -272.28314208984375], [-55.91265869140625, -290.77734375], [-60.88641357421875, -310.409912109375], [-61.92425537109375, -330.27325439453125], [-62.962158203125, -350.13665771484375], [-64.0, -370.0]]","[[666.0, 303.0], [655.2203525156474, 317.2287960657193], [654.0, 337.72984665151745], [653.4063299013195, 358.31142140293184], [652.0334801659544, 378.7657385007494], [651.3236384435153, 399.234675386219], [648.7632971332869, 419.4627684812831], [646.5199059987258, 439.7213075128184], [646.5, 460.302966732284], [647.0887343677634, 478.6210931886946], [641.2865538896145, 497.99833387116166], [634.2730541141284, 517.0197039063964], [627.0348950624802, 535.9186113076015], [623.8384116094951, 556.0655731247066], [617.2762489710204, 575.2831525013461], [610.0873462793775, 593.7773283987857], [605.1135903761499, 613.4098998309421], [604.0757269174333, 633.2732665539614], [603.0378634587166, 653.1366332769808], [602.0, 673.0]]"
127,2026-04-10T18:31:44.279541,reset,reset_release,120,{},-63,-48,-63,-48,-63,48,63,48,20101,13705,99877,98260,1,,0.0,0.0,-68.5,-365.0,665.5,303.0,597.0,668.0,364,20,"[[0.0, 0.0], [-10.59735107421875, -16.12109375], [-11.5557861328125, -36.780914306640625], [-12.67340087890625, -57.4281005859375], [-12.7774658203125, -78.11572265625], [-15.47552490234375, -97.96884155273438], [-17.4285888671875, -117.857177734375], [-17.5, -138.572021484375], [-19.16888427734375, -159.1240234375], [-21.96142578125, -177.46017456054688], [-29.12310791015625, -196.62063598632812], [-37.6383056640625, -214.84808349609375], [-44.5, -233.4427490234375], [-51.04632568359375, -252.41204833984375], [-57.0, -271.55078125], [-63.5, -290.22900390625], [-70.5, -309.11614990234375], [-69.83331298828125, -327.74407958984375], [-69.16668701171875, -346.3720703125], [-68.5, -365.0]]","[[665.5, 303.0], [654.9026416691864, 319.12109061939725], [653.9442211619353, 339.780927564923], [652.8265701633559, 360.42809181250027], [652.7225600477602, 381.11572212989023], [650.0245055018443, 400.96883025384784], [648.0714416503906, 420.8571848325167], [648.0000152587891, 441.57200786069245], [646.3311354296812, 462.1240306154314], [643.5385646118947, 480.4601772638614], [636.3768785313786, 499.62063903469846], [627.8616787558827, 517.8480795023794], [621.0, 536.4427265941605], [614.4536973740492, 555.4120641366329], [608.5000152587891, 574.5507813587374], [602.0, 593.2289844886436], [595.0000076293945, 612.1161523613978], [595.6666717529297, 630.7441015742652], [596.3333358764648, 649.3720507871326], [597.0, 668.0]]"
128,2026-04-10T18:31:45.204777,reset,reset_release,60,{},-24,-24,-24,-24,-24,24,24,24,20077,13681,99853,98236,1,,0.0,0.0,-85.0,-366.0,666.0,303.0,581.0,669.0,363,20,"[[0.0, 0.0], [-11.10101318359375, -13.804779052734375], [-12.0, -34.693603515625], [-13.2208251953125, -55.545867919921875], [-13.4835205078125, -76.2305908203125], [-12.4349365234375, -96.91131591796875], [-13.15582275390625, -117.7271728515625], [-16.2486572265625, -138.37026977539062], [-20.1326904296875, -158.68572998046875], [-23.122314453125, -177.28753662109375], [-31.24462890625, -196.26943969726562], [-41.419921875, -213.71978759765625], [-50.5, -230.89697265625], [-55.5, -250.67376708984375], [-62.5, -269.790771484375], [-70.0, -288.8682861328125], [-76.0, -308.518798828125], [-79.0, -327.67919921875], [-82.0, -346.839599609375], [-85.0, -366.0]]","[[666.0, 303.0], [654.8989952477474, 316.8047744387687], [654.0, 337.69360922750593], [652.77916971618, 358.5458591626175], [652.5164847039784, 379.2305792693722], [653.5650909580519, 399.9113012234326], [652.844178954186, 420.7271870724537], [649.7513522760983, 441.3702738175499], [645.8673246436726, 461.685743231485], [642.8776854582305, 480.2875441552227], [634.7553808115819, 499.26943658039806], [624.580057231085, 516.7198061043317], [615.5000152587891, 533.8969716628264], [610.5, 553.6737765539069], [603.5, 572.7907966191426], [596.0000152587891, 591.8683037188331], [590.0, 611.5187939057973], [587.0, 630.6791959371983], [584.0, 649.8395979685992], [581.0, 669.0]]"
129,2026-04-10T18:31:45.960071,extreme,bend_right_max,0,{},162,-59,147,-59,162,59,-147,59,20239,13622,100000,98177,1,,0.0,0.0,-100.5,-361.0,665.5,303.0,565.0,664.0,360,20,"[[0.0, 0.0], [-10.88134765625, -14.66534423828125], [-12.0, -36.41363525390625], [-12.889404296875, -58.22613525390625], [-13.6263427734375, -79.94223022460938], [-13.40045166015625, -101.30325317382812], [-17.2244873046875, -122.04779052734375], [-20.365966796875, -143.281005859375], [-26.79443359375, -163.24014282226562], [-34.01690673828125, -180.45321655273438], [-46.8033447265625, -195.64044189453125], [-54.7840576171875, -211.93182373046875], [-54.7559814453125, -225.52435302734375], [-63.21429443359375, -243.79290771484375], [-69.49169921875, -263.88409423828125], [-78.2052001953125, -282.9061279296875], [-85.70281982421875, -302.80657958984375], [-90.63519287109375, -322.20440673828125], [-95.567626953125, -341.6021728515625], [-100.5, -361.0]]","[[665.5, 303.0], [654.6186778750357, 317.66534970458434], [653.5, 339.41362518510414], [652.6105656025045, 361.22612397717023], [651.8736523224301, 382.9422334524552], [652.0995482267641, 404.30324796099006], [648.2754957431135, 425.0477863129672], [645.1340052648253, 446.28100565898046], [638.705581082869, 466.24014917923375], [631.4830827605354, 483.4532216805566], [618.6966485763935, 498.6404416467173], [610.7159259243728, 514.9318236297049], [610.7440062929425, 528.5243291194756], [602.2857208251953, 546.7929349393037], [596.0082936354878, 566.8840991892059], [587.2947750866335, 585.906105546608], [579.7971699097283, 605.8066070707462], [574.8647799398188, 625.2044047138307], [569.9323899699094, 644.6022023569153], [565.0, 664.0]]"
130,2026-04-10T18:31:46.917650,reset,reset_release,120,{},-63,-48,-63,-48,-63,48,63,48,20176,13574,99937,98129,1,,0.0,0.0,-100.0,-357.0,665.0,303.0,565.0,660.0,345,20,"[[0.0, 0.0], [-10.3836669921875, -15.8140869140625], [-11.54986572265625, -38.565887451171875], [-14.2379150390625, -61.08270263671875], [-12.95733642578125, -83.40267944335938], [-14.0, -105.95465087890625], [-18.13720703125, -127.96063232421875], [-24.3258056640625, -149.280517578125], [-31.91094970703125, -168.53082275390625], [-21.608154296875, -185.75067138671875], [-31.92022705078125, -202.52456665039062], [-54.32379150390625, -206.80520629882812], [-67.513427734375, -219.87921142578125], [-71.498779296875, -238.99786376953125], [-79.95355224609375, -259.66998291015625], [-88.093994140625, -280.330810546875], [-97.37353515625, -300.08197021484375], [-98.2490234375, -319.05462646484375], [-99.12451171875, -338.02734375], [-100.0, -357.0]]","[[665.0, 303.0], [654.6163222113278, 318.81408655789505], [653.4501574449819, 341.56589872441356], [650.7620880734695, 364.08271273789614], [652.0426807119576, 386.40266542643644], [651.0000305175781, 408.95466594673974], [646.8627859446337, 430.96063871969284], [640.6742228657656, 452.2805095352681], [633.0890631204625, 471.5308368668258], [643.391826038471, 488.7506655216077], [633.0797531391033, 505.52457280530075], [610.6762311376112, 509.8052014264822], [597.4865982326019, 522.8791930476694], [593.5012160594861, 541.9978718877813], [585.0464454641726, 562.6699985071879], [576.9060335852275, 583.3308110825496], [567.6264775300216, 603.0819554893046], [566.7509850200145, 622.0546369928697], [565.8754925100072, 641.0273184964349], [565.0, 660.0]]"
131,2026-04-10T18:31:47.844762,reset,reset_release,60,{},-24,-24,-24,-24,-24,24,24,24,20152,13550,99913,98105,1,,0.0,0.0,-110.5,-354.0,665.5,303.0,555.0,657.0,340,20,"[[0.0, 0.0], [-10.7254638671875, -16.831298828125], [-12.2484130859375, -39.238800048828125], [-14.548828125, -61.5611572265625], [-14.468017578125, -83.31039428710938], [-16.0, -105.60781860351562], [-19.0362548828125, -127.49249267578125], [-25.5, -148.03640747070312], [-33.810302734375, -166.66400146484375], [-23.50738525390625, -184.896728515625], [-37.6461181640625, -199.38729858398438], [-57.52728271484375, -205.95980834960938], [-66.55169677734375, -218.79522705078125], [-75.04058837890625, -237.9052734375], [-84.85919189453125, -257.014404296875], [-91.6715087890625, -277.7113037109375], [-100.9954833984375, -296.424072265625], [-104.1636962890625, -315.6160888671875], [-107.33184814453125, -334.80804443359375], [-110.5, -354.0]]","[[665.5, 303.0], [654.774554322424, 319.83130988787093], [653.2515936214779, 342.23879090181816], [650.9511989276955, 364.5611498308448], [651.0320127745745, 386.3103909598176], [649.5000152587891, 408.6078190391163], [646.4637495874313, 430.49247873571846], [640.0, 451.036406076789], [631.6897197203623, 469.6640038234266], [641.9926367208458, 487.89671938004], [627.8538519017752, 502.38729758330425], [607.97273317607, 508.95979843146876], [598.948299874028, 521.795233840982], [590.4594120334939, 540.9052935405642], [580.6408014823447, 560.0144129516191], [573.8284665145776, 580.7112774388949], [564.5044895972608, 599.4240884049944], [561.3363263981739, 618.616058936663], [558.168163199087, 637.8080294683315], [555.0, 657.0]]"
132,2026-04-10T18:31:48.796414,reset,reset_release,120,{},-48,-48,-48,-48,-48,48,48,48,20104,13502,99865,98057,1,,0.0,0.0,-44.5,-147.0,587.5,505.0,543.0,652.0,146,20,"[[0.0, 0.0], [3.19952392578125, -7.36785888671875], [-4.4825439453125, -11.86737060546875], [-6.994140625, -17.710693359375], [-5.6641845703125, -26.07464599609375], [-5.76397705078125, -35.0869140625], [-11.406982421875, -42.3697509765625], [-14.2520751953125, -50.84307861328125], [-19.88421630859375, -57.8458251953125], [-24.0, -65.465087890625], [-27.39605712890625, -73.419189453125], [-33.0, -80.2581787109375], [-34.4322509765625, -89.05535888671875], [-41.859619140625, -94.689697265625], [-42.9405517578125, -103.685302734375], [-46.8541259765625, -111.95758056640625], [-44.74200439453125, -120.7686767578125], [-44.66131591796875, -129.512451171875], [-44.5806884765625, -138.2562255859375], [-44.5, -147.0]]","[[587.5, 505.0], [590.6995038188186, 512.3678327243887], [583.0174316176489, 516.8673774187365], [580.5058422289148, 522.7106839866318], [581.8358233101644, 531.0746586672933], [581.7360512419634, 540.0869221022373], [576.0930417850155, 547.3697577214407], [573.2479249888383, 555.8430582071059], [567.6158005027726, 562.8458142529568], [563.5, 570.4650799909303], [560.1039340289148, 578.4191653204175], [554.5000076293945, 585.2581969085343], [553.0677383381511, 594.0553585513136], [545.6403571240127, 599.6896920548039], [544.5594404386738, 608.6853232553867], [540.6458959341543, 616.9576082160368], [542.7580089147953, 625.7686784718917], [542.8386726098636, 634.5124523145945], [542.9193363049318, 643.2562261572973], [543.0, 652.0]]"
133,2026-04-10T18:31:49.722483,reset,reset_release,60,{},-24,-24,-24,-24,-24,24,24,24,20080,13478,99841,98033,1,,0.0,0.0,-63.0,-160.0,599.0,489.0,536.0,649.0,148,20,"[[0.0, 0.0], [-4.278564453125, -9.115203857421875], [-10.383056640625, -16.703338623046875], [-9.56439208984375, -25.975341796875], [-17.48272705078125, -32.1622314453125], [-21.49151611328125, -40.68817138671875], [-21.00909423828125, -49.9364013671875], [-27.4202880859375, -57.35308837890625], [-29.81195068359375, -66.68353271484375], [-37.00396728515625, -73.29742431640625], [-39.0, -82.44561767578125], [-45.34332275390625, -89.62139892578125], [-48.5, -98.47747802734375], [-54.24957275390625, -106.22467041015625], [-58.5, -114.801025390625], [-62.58685302734375, -123.8431396484375], [-62.86029052734375, -133.27935791015625], [-62.9068603515625, -142.186279296875], [-62.95343017578125, -151.0931396484375], [-63.0, -160.0]]","[[599.0, 489.0], [594.7214431693319, 498.1151893150484], [588.6169278390296, 505.70332599297683], [589.4356249254887, 514.9753469990211], [581.5172770991559, 521.1622494239059], [577.5084742650389, 529.6881456600709], [577.9909151092694, 538.9364038240847], [571.5797190446351, 546.3531006008795], [569.1880604017244, 555.6835539132269], [561.996003328804, 562.2974123466911], [560.0, 571.4455938546764], [553.6566989628093, 578.6213812086971], [550.5, 587.4774891511743], [544.750439441158, 595.2246917224413], [540.5000076293945, 603.8010227582176], [536.4131580658509, 612.8431681868107], [536.1396910853824, 622.2793821707648], [536.093127390255, 631.1862547805099], [536.0465636951275, 640.093127390255], [536.0, 649.0]]"
